,sale_day_x,departure_date,origin_station_name,destination_station_name,prediction_until_departure,real_sum_until_departure
3262,-60,2020-10-29,bb,cgm,10,16.0
3263,-30,2020-10-29,bb,cgm,9,16.0
3264,-20,2020-10-29,bb,cgm,9,16.0
3265,-15,2020-10-29,bb,cgm,9,16.0
3266,-10,2020-10-29,bb,cgm,9,16.0
3267,-7,2020-10-29,bb,cgm,8,16.0
3268,-6,2020-10-29,bb,cgm,8,15.0
3269,-5,2020-10-29,bb,cgm,8,15.0
3270,-3,2020-10-29,bb,cgm,7,15.0
3271,-2,2020-10-29,bb,cgm,7,12.0
3272,-1,2020-10-29,bb,cgm,5,11.0
3273,-90,2020-10-29,bb,cgm,1,3.0
3274,-60,2020-10-29,bb,cgm,1,3.0
3275,-30,2020-10-29,bb,cgm,0,3.0
3276,-20,2020-10-29,bb,cgm,0,3.0
3277,-15,2020-10-29,bb,cgm,0,3.0
3278,-10,2020-10-29,bb,cgm,0,3.0
3279,-7,2020-10-29,bb,cgm,0,3.0
3280,-6,2020-10-29,bb,cgm,0,3.0
3281,-5,2020-10-29,bb,cgm,0,3.0
3282,-3,2020-10-29,bb,cgm,0,3.0
3283,-2,2020-10-29,bb,cgm,0,3.0
3284,-1,2020-10-29,bb,cgm,0,3.0
3285,-90,2020-10-30,bb,cgm,9,2.0
3286,-60,2020-10-30,bb,cgm,9,2.0
3287,-30,2020-10-30,bb,cgm,8,2.0
3288,-20,2020-10-30,bb,cgm,8,2.0
3289,-15,2020-10-30,bb,cgm,8,2.0
3290,-10,2020-10-30,bb,cgm,8,2.0
3291,-7,2020-10-30,bb,cgm,8,2.0
3292,-6,2020-10-30,bb,cgm,7,2.0
3293,-5,2020-10-30,bb,cgm,7,2.0
3294,-3,2020-10-30,bb,cgm,7,2.0
3295,-2,2020-10-30,bb,cgm,5,1.0
3296,-1,2020-10-30,bb,cgm,3,1.0
3297,-90,2020-10-30,bb,cgm,3,3.0
3298,-60,2020-10-30,bb,cgm,3,3.0
3299,-30,2020-10-30,bb,cgm,2,3.0
3300,-20,2020-10-30,bb,cgm,2,3.0
3301,-15,2020-10-30,bb,cgm,2,3.0
3302,-10,2020-10-30,bb,cgm,2,3.0
3303,-7,2020-10-30,bb,cgm,1,3.0
3304,-6,2020-10-30,bb,cgm,1,3.0
3305,-5,2020-10-30,bb,cgm,1,3.0
3306,-3,2020-10-30,bb,cgm,1,3.0
3307,-2,2020-10-30,bb,cgm,1,3.0
3308,-1,2020-10-30,bb,cgm,0,3.0
3309,-90,2020-10-31,bb,cgm,9,2.0
3310,-60,2020-10-31,bb,cgm,9,2.0
3311,-30,2020-10-31,bb,cgm,9,2.0
3312,-20,2020-10-31,bb,cgm,9,2.0
3313,-15,2020-10-31,bb,cgm,9,2.0
3314,-10,2020-10-31,bb,cgm,8,2.0
3315,-7,2020-10-31,bb,cgm,8,1.0
3316,-6,2020-10-31,bb,cgm,8,1.0
3317,-5,2020-10-31,bb,cgm,8,1.0
3318,-3,2020-10-31,bb,cgm,7,1.0
3319,-2,2020-10-31,bb,cgm,5,1.0
3320,-1,2020-10-31,bb,cgm,3,1.0
3321,-90,2020-10-31,bb,cgm,4,4.0
3322,-60,2020-10-31,bb,cgm,4,4.0
3323,-30,2020-10-31,bb,cgm,4,4.0
3324,-20,2020-10-31,bb,cgm,4,4.0
3325,-15,2020-10-31,bb,cgm,4,4.0
3326,-10,2020-10-31,bb,cgm,4,4.0
3327,-7,2020-10-31,bb,cgm,3,4.0
3328,-6,2020-10-31,bb,cgm,3,3.0
3329,-5,2020-10-31,bb,cgm,3,3.0
3330,-3,2020-10-31,bb,cgm,2,3.0
3331,-2,2020-10-31,bb,cgm,2,3.0
3332,-1,2020-10-31,bb,cgm,1,2.0
3333,-90,2020-10-16,ag,cpe,476,485.0
3334,-60,2020-10-16,ag,cpe,457,483.0
3335,-30,2020-10-16,ag,cpe,392,442.0
3336,-20,2020-10-16,ag,cpe,323,387.0
3337,-15,2020-10-16,ag,cpe,277,357.0
3338,-10,2020-10-16,ag,cpe,222,287.0
3339,-7,2020-10-16,ag,cpe,166,205.0
3340,-6,2020-10-16,ag,cpe,138,172.0
3341,-5,2020-10-16,ag,cpe,108,130.0
3342,-3,2020-10-16,ag,cpe,78,91.0
3343,-2,2020-10-16,ag,cpe,39,43.0
3344,-90,2020-10-16,ag,cpe,460,662.0
3345,-60,2020-10-16,ag,cpe,442,660.0
3346,-30,2020-10-16,ag,cpe,375,572.0
3347,-20,2020-10-16,ag,cpe,297,490.0
3348,-15,2020-10-16,ag,cpe,250,432.0
3349,-10,2020-10-16,ag,cpe,182,332.0
3350,-7,2020-10-16,ag,cpe,126,232.0
3351,-6,2020-10-16,ag,cpe,98,181.0
3352,-5,2020-10-16,ag,cpe,68,126.0
3353,-90,2020-10-16,ag,cpe,380,409.0
3354,-60,2020-10-16,ag,cpe,361,398.0
3355,-30,2020-10-16,ag,cpe,291,284.0
3356,-20,2020-10-16,ag,cpe,207,211.0
3357,-15,2020-10-16,ag,cpe,149,157.0
3358,-10,2020-10-16,ag,cpe,93,94.0
3359,-7,2020-10-16,ag,cpe,61,57.0
3360,-6,2020-10-16,ag,cpe,45,31.0
3361,-5,2020-10-16,ag,cpe,27,9.0
3362,-3,2020-10-16,ag,cpe,27,9.0
3363,-2,2020-10-16,ag,cpe,27,9.0
3364,-90,2020-10-16,ag,cpe,426,490.0
3365,-60,2020-10-16,ag,cpe,408,483.0
3366,-30,2020-10-16,ag,cpe,345,384.0
3367,-20,2020-10-16,ag,cpe,261,284.0
3368,-15,2020-10-16,ag,cpe,214,188.0
3369,-10,2020-10-16,ag,cpe,156,126.0
3370,-7,2020-10-16,ag,cpe,99,59.0
3371,-6,2020-10-16,ag,cpe,99,59.0
3372,-5,2020-10-16,ag,cpe,76,37.0
3373,-3,2020-10-16,ag,cpe,52,24.0
3374,-2,2020-10-16,ag,cpe,27,12.0
3375,-90,2020-10-17,ag,cpe,347,392.0
3376,-60,2020-10-17,ag,cpe,329,374.0
3377,-30,2020-10-17,ag,cpe,257,300.0
3378,-20,2020-10-17,ag,cpe,176,215.0
3379,-15,2020-10-17,ag,cpe,117,144.0
3380,-10,2020-10-17,ag,cpe,77,110.0
3381,-7,2020-10-17,ag,cpe,37,72.0
3382,-6,2020-10-17,ag,cpe,37,72.0
3383,-5,2020-10-17,ag,cpe,37,72.0
3384,-3,2020-10-17,ag,cpe,37,72.0
3385,-2,2020-10-17,ag,cpe,37,72.0
3386,-90,2020-10-17,ag,cpe,432,472.0
3387,-60,2020-10-17,ag,cpe,414,467.0
3388,-30,2020-10-17,ag,cpe,342,382.0
3389,-20,2020-10-17,ag,cpe,258,297.0
3390,-15,2020-10-17,ag,cpe,200,240.0
3391,-10,2020-10-17,ag,cpe,131,154.0
3392,-7,2020-10-17,ag,cpe,76,113.0
3393,-6,2020-10-17,ag,cpe,76,113.0
3394,-5,2020-10-17,ag,cpe,76,113.0
3395,-3,2020-10-17,ag,cpe,76,113.0
3396,-2,2020-10-17,ag,cpe,37,77.0
3397,-90,2020-10-17,ag,cpe,386,120.0
3398,-60,2020-10-17,ag,cpe,367,114.0
3399,-30,2020-10-17,ag,cpe,295,86.0
3400,-20,2020-10-17,ag,cpe,202,64.0
3401,-15,2020-10-17,ag,cpe,144,46.0
3402,-10,2020-10-17,ag,cpe,76,28.0
3403,-7,2020-10-17,ag,cpe,28,9.0
3404,-6,2020-10-17,ag,cpe,28,9.0
3405,-5,2020-10-17,ag,cpe,28,9.0
3406,-3,2020-10-17,ag,cpe,28,9.0
3407,-2,2020-10-17,ag,cpe,28,9.0
3408,-1,2020-10-17,ag,cpe,28,9.0
3409,-90,2020-10-17,ag,cpe,335,241.0
3410,-60,2020-10-17,ag,cpe,316,240.0
3411,-30,2020-10-17,ag,cpe,244,210.0
3412,-20,2020-10-17,ag,cpe,154,165.0
3413,-15,2020-10-17,ag,cpe,109,113.0
3414,-10,2020-10-17,ag,cpe,56,37.0
3415,-90,2020-10-18,ag,cpe,466,489.0
3416,-60,2020-10-18,ag,cpe,447,485.0
3417,-30,2020-10-18,ag,cpe,382,427.0
3418,-20,2020-10-18,ag,cpe,292,359.0
3419,-15,2020-10-18,ag,cpe,245,311.0
3420,-10,2020-10-18,ag,cpe,204,241.0
3421,-7,2020-10-18,ag,cpe,172,216.0
3422,-6,2020-10-18,ag,cpe,172,216.0
3423,-5,2020-10-18,ag,cpe,172,216.0
3424,-3,2020-10-18,ag,cpe,134,182.0
3425,-2,2020-10-18,ag,cpe,97,132.0
3426,-1,2020-10-18,ag,cpe,63,63.0
3427,-90,2020-10-18,ag,cpe,411,537.0
3428,-60,2020-10-18,ag,cpe,392,532.0
3429,-30,2020-10-18,ag,cpe,326,434.0
3430,-20,2020-10-18,ag,cpe,242,309.0
3431,-15,2020-10-18,ag,cpe,195,233.0
3432,-10,2020-10-18,ag,cpe,140,161.0
3433,-7,2020-10-18,ag,cpe,108,137.0
3434,-6,2020-10-18,ag,cpe,108,137.0
3435,-5,2020-10-18,ag,cpe,108,137.0
3436,-3,2020-10-18,ag,cpe,70,71.0
3437,-2,2020-10-18,ag,cpe,33,19.0
3438,-90,2020-10-18,ag,cpe,326,829.0
3439,-60,2020-10-18,ag,cpe,310,789.0
3440,-30,2020-10-18,ag,cpe,240,363.0
3441,-20,2020-10-18,ag,cpe,174,256.0
3442,-15,2020-10-18,ag,cpe,127,159.0
3443,-10,2020-10-18,ag,cpe,59,62.0
3444,-7,2020-10-18,ag,cpe,28,33.0
3445,-6,2020-10-18,ag,cpe,28,33.0
3446,-5,2020-10-18,ag,cpe,28,33.0
3447,-3,2020-10-18,ag,cpe,28,33.0
3448,-2,2020-10-18,ag,cpe,28,33.0
3449,-1,2020-10-18,ag,cpe,28,33.0
3450,-90,2020-10-18,ag,cpe,345,882.0
3451,-60,2020-10-18,ag,cpe,329,854.0
3452,-30,2020-10-18,ag,cpe,259,445.0
3453,-20,2020-10-18,ag,cpe,165,215.0
3454,-15,2020-10-18,ag,cpe,118,129.0
3455,-10,2020-10-18,ag,cpe,79,80.0
3456,-7,2020-10-18,ag,cpe,47,36.0
3457,-6,2020-10-18,ag,cpe,47,36.0
3458,-5,2020-10-18,ag,cpe,47,36.0
3459,-3,2020-10-18,ag,cpe,47,36.0
3460,-2,2020-10-18,ag,cpe,47,36.0
3461,-1,2020-10-18,ag,cpe,47,36.0
3462,-90,2020-10-19,ag,cpe,442,595.0
3463,-60,2020-10-19,ag,cpe,423,579.0
3464,-30,2020-10-19,ag,cpe,356,470.0
3465,-20,2020-10-19,ag,cpe,288,417.0
3466,-15,2020-10-19,ag,cpe,230,338.0
3467,-10,2020-10-19,ag,cpe,175,252.0
3468,-7,2020-10-19,ag,cpe,122,159.0
3469,-6,2020-10-19,ag,cpe,94,88.0
3470,-5,2020-10-19,ag,cpe,63,52.0
3471,-3,2020-10-19,ag,cpe,28,18.0
3472,-2,2020-10-19,ag,cpe,28,18.0
3473,-90,2020-10-19,ag,cpe,452,724.0
3474,-60,2020-10-19,ag,cpe,433,710.0
3475,-30,2020-10-19,ag,cpe,361,620.0
3476,-20,2020-10-19,ag,cpe,281,529.0
3477,-15,2020-10-19,ag,cpe,222,424.0
3478,-10,2020-10-19,ag,cpe,154,260.0
3479,-7,2020-10-19,ag,cpe,123,179.0
3480,-6,2020-10-19,ag,cpe,95,120.0
3481,-5,2020-10-19,ag,cpe,64,84.0
3482,-3,2020-10-19,ag,cpe,29,31.0
3483,-2,2020-10-19,ag,cpe,29,31.0
3484,-90,2020-10-19,ag,cpe,503,756.0
3485,-60,2020-10-19,ag,cpe,486,744.0
3486,-30,2020-10-19,ag,cpe,422,645.0
3487,-20,2020-10-19,ag,cpe,358,547.0
3488,-15,2020-10-19,ag,cpe,312,486.0
3489,-10,2020-10-19,ag,cpe,244,384.0
3490,-7,2020-10-19,ag,cpe,192,293.0
3491,-6,2020-10-19,ag,cpe,164,258.0
3492,-5,2020-10-19,ag,cpe,133,236.0
3493,-3,2020-10-19,ag,cpe,62,128.0
3494,-2,2020-10-19,ag,cpe,29,63.0
3495,-90,2020-10-19,ag,cpe,484,647.0
3496,-60,2020-10-19,ag,cpe,467,640.0
3497,-30,2020-10-19,ag,cpe,403,557.0
3498,-20,2020-10-19,ag,cpe,345,486.0
3499,-15,2020-10-19,ag,cpe,290,419.0
3500,-10,2020-10-19,ag,cpe,222,300.0
3501,-7,2020-10-19,ag,cpe,168,176.0
3502,-6,2020-10-19,ag,cpe,141,131.0
3503,-5,2020-10-19,ag,cpe,109,100.0
3504,-3,2020-10-19,ag,cpe,109,100.0
3505,-2,2020-10-19,ag,cpe,76,67.0
3506,-1,2020-10-19,ag,cpe,47,39.0
3507,-90,2020-10-20,ag,cpe,517,361.0
3508,-60,2020-10-20,ag,cpe,498,354.0
3509,-30,2020-10-20,ag,cpe,431,318.0
3510,-20,2020-10-20,ag,cpe,368,287.0
3511,-15,2020-10-20,ag,cpe,312,268.0
3512,-10,2020-10-20,ag,cpe,246,212.0
3513,-7,2020-10-20,ag,cpe,216,182.0
3514,-6,2020-10-20,ag,cpe,188,168.0
3515,-5,2020-10-20,ag,cpe,157,149.0
3516,-3,2020-10-20,ag,cpe,92,86.0
3517,-2,2020-10-20,ag,cpe,63,60.0
3518,-1,2020-10-20,ag,cpe,63,60.0
3519,-90,2020-10-20,ag,cpe,452,552.0
3520,-60,2020-10-20,ag,cpe,434,545.0
3521,-30,2020-10-20,ag,cpe,366,486.0
3522,-20,2020-10-20,ag,cpe,303,410.0
3523,-15,2020-10-20,ag,cpe,270,377.0
3524,-10,2020-10-20,ag,cpe,204,311.0
3525,-7,2020-10-20,ag,cpe,151,234.0
3526,-6,2020-10-20,ag,cpe,123,203.0
3527,-5,2020-10-20,ag,cpe,123,203.0
3528,-3,2020-10-20,ag,cpe,57,92.0
3529,-2,2020-10-20,ag,cpe,29,57.0
3530,-90,2020-10-20,ag,cpe,428,255.0
3531,-60,2020-10-20,ag,cpe,409,246.0
3532,-30,2020-10-20,ag,cpe,342,192.0
3533,-20,2020-10-20,ag,cpe,267,167.0
3534,-15,2020-10-20,ag,cpe,212,142.0
3535,-10,2020-10-20,ag,cpe,146,94.0
3536,-7,2020-10-20,ag,cpe,116,80.0
3537,-6,2020-10-20,ag,cpe,88,64.0
3538,-5,2020-10-20,ag,cpe,57,27.0
3539,-3,2020-10-20,ag,cpe,57,27.0
3540,-2,2020-10-20,ag,cpe,29,17.0
3541,-90,2020-10-20,ag,cpe,471,308.0
3542,-60,2020-10-20,ag,cpe,453,300.0
3543,-30,2020-10-20,ag,cpe,384,248.0
3544,-20,2020-10-20,ag,cpe,320,210.0
3545,-15,2020-10-20,ag,cpe,270,190.0
3546,-10,2020-10-20,ag,cpe,204,123.0
3547,-7,2020-10-20,ag,cpe,165,110.0
3548,-6,2020-10-20,ag,cpe,137,83.0
3549,-5,2020-10-20,ag,cpe,137,83.0
3550,-3,2020-10-20,ag,cpe,105,65.0
3551,-2,2020-10-20,ag,cpe,76,42.0
3552,-1,2020-10-20,ag,cpe,47,22.0
3553,-90,2020-10-21,ag,cpe,541,372.0
3554,-60,2020-10-21,ag,cpe,522,365.0
3555,-30,2020-10-21,ag,cpe,455,312.0
3556,-20,2020-10-21,ag,cpe,392,275.0
3557,-15,2020-10-21,ag,cpe,338,249.0
3558,-10,2020-10-21,ag,cpe,273,216.0
3559,-7,2020-10-21,ag,cpe,218,172.0
3560,-6,2020-10-21,ag,cpe,190,145.0
3561,-5,2020-10-21,ag,cpe,190,145.0
3562,-3,2020-10-21,ag,cpe,132,102.0
3563,-2,2020-10-21,ag,cpe,103,73.0
3564,-1,2020-10-21,ag,cpe,63,52.0
3565,-90,2020-10-21,ag,cpe,525,482.0
3566,-60,2020-10-21,ag,cpe,506,477.0
3567,-30,2020-10-21,ag,cpe,434,429.0
3568,-20,2020-10-21,ag,cpe,346,386.0
3569,-15,2020-10-21,ag,cpe,291,344.0
3570,-10,2020-10-21,ag,cpe,239,312.0
3571,-7,2020-10-21,ag,cpe,184,256.0
3572,-6,2020-10-21,ag,cpe,157,230.0
3573,-5,2020-10-21,ag,cpe,127,173.0
3574,-3,2020-10-21,ag,cpe,68,107.0
3575,-2,2020-10-21,ag,cpe,40,73.0
3576,-90,2020-10-21,ag,cpe,435,381.0
3577,-60,2020-10-21,ag,cpe,417,380.0
3578,-30,2020-10-21,ag,cpe,349,317.0
3579,-20,2020-10-21,ag,cpe,286,249.0
3580,-15,2020-10-21,ag,cpe,246,209.0
3581,-10,2020-10-21,ag,cpe,181,140.0
3582,-7,2020-10-21,ag,cpe,144,112.0
3583,-6,2020-10-21,ag,cpe,117,96.0
3584,-5,2020-10-21,ag,cpe,87,65.0
3585,-3,2020-10-21,ag,cpe,28,25.0
3586,-90,2020-10-21,ag,cpe,491,382.0
3587,-60,2020-10-21,ag,cpe,472,374.0
3588,-30,2020-10-21,ag,cpe,405,343.0
3589,-20,2020-10-21,ag,cpe,341,311.0
3590,-15,2020-10-21,ag,cpe,291,263.0
3591,-10,2020-10-21,ag,cpe,225,196.0
3592,-7,2020-10-21,ag,cpe,185,158.0
3593,-6,2020-10-21,ag,cpe,157,138.0
3594,-5,2020-10-21,ag,cpe,127,123.0
3595,-3,2020-10-21,ag,cpe,68,68.0
3596,-2,2020-10-21,ag,cpe,40,41.0
3597,-90,2020-10-22,ag,cpe,512,423.0
3598,-60,2020-10-22,ag,cpe,493,423.0
3599,-30,2020-10-22,ag,cpe,426,374.0
3600,-20,2020-10-22,ag,cpe,367,354.0
3601,-15,2020-10-22,ag,cpe,322,311.0
3602,-10,2020-10-22,ag,cpe,258,233.0
3603,-7,2020-10-22,ag,cpe,201,171.0
3604,-6,2020-10-22,ag,cpe,201,171.0
3605,-5,2020-10-22,ag,cpe,171,148.0
3606,-3,2020-10-22,ag,cpe,143,127.0
3607,-2,2020-10-22,ag,cpe,103,91.0
3608,-1,2020-10-22,ag,cpe,63,54.0
3609,-90,2020-10-22,ag,cpe,533,870.0
3610,-60,2020-10-22,ag,cpe,515,862.0
3611,-30,2020-10-22,ag,cpe,450,789.0
3612,-20,2020-10-22,ag,cpe,385,697.0
3613,-15,2020-10-22,ag,cpe,330,596.0
3614,-10,2020-10-22,ag,cpe,276,553.0
3615,-7,2020-10-22,ag,cpe,220,477.0
3616,-6,2020-10-22,ag,cpe,192,402.0
3617,-5,2020-10-22,ag,cpe,162,348.0
3618,-3,2020-10-22,ag,cpe,103,223.0
3619,-2,2020-10-22,ag,cpe,103,223.0
3620,-1,2020-10-22,ag,cpe,63,143.0
3621,-90,2020-10-22,ag,cpe,432,413.0
3622,-60,2020-10-22,ag,cpe,414,407.0
3623,-30,2020-10-22,ag,cpe,341,295.0
3624,-20,2020-10-22,ag,cpe,253,242.0
3625,-15,2020-10-22,ag,cpe,209,195.0
3626,-10,2020-10-22,ag,cpe,143,112.0
3627,-7,2020-10-22,ag,cpe,103,60.0
3628,-6,2020-10-22,ag,cpe,103,60.0
3629,-5,2020-10-22,ag,cpe,76,45.0
3630,-3,2020-10-22,ag,cpe,54,42.0
3631,-2,2020-10-22,ag,cpe,28,24.0
3632,-90,2020-10-22,ag,cpe,461,464.0
3633,-60,2020-10-22,ag,cpe,442,461.0
3634,-30,2020-10-22,ag,cpe,375,400.0
3635,-20,2020-10-22,ag,cpe,317,349.0
3636,-15,2020-10-22,ag,cpe,262,295.0
3637,-10,2020-10-22,ag,cpe,209,216.0
3638,-7,2020-10-22,ag,cpe,175,169.0
3639,-6,2020-10-22,ag,cpe,175,169.0
3640,-5,2020-10-22,ag,cpe,145,150.0
3641,-3,2020-10-22,ag,cpe,86,104.0
3642,-2,2020-10-22,ag,cpe,47,40.0
3643,-1,2020-10-22,ag,cpe,47,40.0
3644,-90,2020-10-23,ag,cpe,466,502.0
3645,-60,2020-10-23,ag,cpe,447,484.0
3646,-30,2020-10-23,ag,cpe,354,383.0
3647,-20,2020-10-23,ag,cpe,286,330.0
3648,-15,2020-10-23,ag,cpe,218,238.0
3649,-10,2020-10-23,ag,cpe,171,162.0
3650,-7,2020-10-23,ag,cpe,107,116.0
3651,-6,2020-10-23,ag,cpe,107,116.0
3652,-5,2020-10-23,ag,cpe,77,85.0
3653,-3,2020-10-23,ag,cpe,39,48.0
3654,-90,2020-10-23,ag,cpe,470,832.0
3655,-60,2020-10-23,ag,cpe,452,812.0
3656,-30,2020-10-23,ag,cpe,348,606.0
3657,-20,2020-10-23,ag,cpe,252,431.0
3658,-15,2020-10-23,ag,cpe,225,348.0
3659,-10,2020-10-23,ag,cpe,177,314.0
3660,-7,2020-10-23,ag,cpe,114,197.0
3661,-6,2020-10-23,ag,cpe,87,145.0
3662,-5,2020-10-23,ag,cpe,60,104.0
3663,-90,2020-10-23,ag,cpe,492,362.0
3664,-60,2020-10-23,ag,cpe,474,352.0
3665,-30,2020-10-23,ag,cpe,378,214.0
3666,-20,2020-10-23,ag,cpe,283,133.0
3667,-15,2020-10-23,ag,cpe,228,101.0
3668,-10,2020-10-23,ag,cpe,145,66.0
3669,-7,2020-10-23,ag,cpe,89,43.0
3670,-6,2020-10-23,ag,cpe,89,43.0
3671,-5,2020-10-23,ag,cpe,71,33.0
3672,-3,2020-10-23,ag,cpe,25,11.0
3673,-90,2020-10-23,ag,cpe,386,425.0
3674,-60,2020-10-23,ag,cpe,368,406.0
3675,-30,2020-10-23,ag,cpe,265,264.0
3676,-20,2020-10-23,ag,cpe,187,175.0
3677,-15,2020-10-23,ag,cpe,132,133.0
3678,-10,2020-10-23,ag,cpe,66,37.0
3679,-7,2020-10-23,ag,cpe,47,29.0
3680,-6,2020-10-23,ag,cpe,47,29.0
3681,-5,2020-10-23,ag,cpe,23,20.0
3682,-90,2020-10-24,ag,cpe,431,572.0
3683,-60,2020-10-24,ag,cpe,413,569.0
3684,-30,2020-10-24,ag,cpe,319,452.0
3685,-20,2020-10-24,ag,cpe,234,335.0
3686,-15,2020-10-24,ag,cpe,166,238.0
3687,-10,2020-10-24,ag,cpe,119,154.0
3688,-7,2020-10-24,ag,cpe,81,117.0
3689,-6,2020-10-24,ag,cpe,64,97.0
3690,-5,2020-10-24,ag,cpe,46,80.0
3691,-90,2020-10-24,ag,cpe,564,258.0
3692,-60,2020-10-24,ag,cpe,545,250.0
3693,-30,2020-10-24,ag,cpe,446,156.0
3694,-20,2020-10-24,ag,cpe,351,133.0
3695,-15,2020-10-24,ag,cpe,283,111.0
3696,-10,2020-10-24,ag,cpe,217,98.0
3697,-7,2020-10-24,ag,cpe,162,90.0
3698,-6,2020-10-24,ag,cpe,145,84.0
3699,-5,2020-10-24,ag,cpe,127,79.0
3700,-3,2020-10-24,ag,cpe,81,51.0
3701,-2,2020-10-24,ag,cpe,55,42.0
3702,-1,2020-10-24,ag,cpe,28,29.0
3703,-90,2020-10-24,ag,cpe,429,370.0
3704,-60,2020-10-24,ag,cpe,411,367.0
3705,-30,2020-10-24,ag,cpe,313,287.0
3706,-20,2020-10-24,ag,cpe,229,238.0
3707,-15,2020-10-24,ag,cpe,175,168.0
3708,-10,2020-10-24,ag,cpe,109,69.0
3709,-7,2020-10-24,ag,cpe,109,69.0
3710,-6,2020-10-24,ag,cpe,80,52.0
3711,-5,2020-10-24,ag,cpe,50,37.0
3712,-3,2020-10-24,ag,cpe,26,18.0
3713,-90,2020-10-25,ag,cpe,367,509.0
3714,-60,2020-10-25,ag,cpe,348,504.0
3715,-30,2020-10-25,ag,cpe,246,393.0
3716,-20,2020-10-25,ag,cpe,162,294.0
3717,-15,2020-10-25,ag,cpe,127,256.0
3718,-10,2020-10-25,ag,cpe,72,159.0
3719,-7,2020-10-25,ag,cpe,18,51.0
3720,-6,2020-10-25,ag,cpe,18,51.0
3721,-90,2020-10-25,ag,cpe,417,507.0
3722,-60,2020-10-25,ag,cpe,399,498.0
3723,-30,2020-10-25,ag,cpe,293,328.0
3724,-20,2020-10-25,ag,cpe,211,195.0
3725,-15,2020-10-25,ag,cpe,153,123.0
3726,-10,2020-10-25,ag,cpe,99,90.0
3727,-7,2020-10-25,ag,cpe,69,81.0
3728,-6,2020-10-25,ag,cpe,53,69.0
3729,-5,2020-10-25,ag,cpe,53,69.0
3730,-3,2020-10-25,ag,cpe,17,23.0
3731,-90,2020-10-25,ag,cpe,428,569.0
3732,-60,2020-10-25,ag,cpe,409,569.0
3733,-30,2020-10-25,ag,cpe,310,394.0
3734,-20,2020-10-25,ag,cpe,224,257.0
3735,-15,2020-10-25,ag,cpe,189,210.0
3736,-10,2020-10-25,ag,cpe,135,176.0
3737,-7,2020-10-25,ag,cpe,116,157.0
3738,-6,2020-10-25,ag,cpe,94,134.0
3739,-5,2020-10-25,ag,cpe,72,100.0
3740,-3,2020-10-25,ag,cpe,34,46.0
3741,-2,2020-10-25,ag,cpe,34,46.0
3742,-1,2020-10-25,ag,cpe,17,20.0
3743,-90,2020-10-26,ag,cpe,396,631.0
3744,-60,2020-10-26,ag,cpe,378,617.0
3745,-30,2020-10-26,ag,cpe,278,454.0
3746,-20,2020-10-26,ag,cpe,203,345.0
3747,-15,2020-10-26,ag,cpe,145,262.0
3748,-10,2020-10-26,ag,cpe,103,175.0
3749,-7,2020-10-26,ag,cpe,72,93.0
3750,-6,2020-10-26,ag,cpe,72,93.0
3751,-5,2020-10-26,ag,cpe,72,93.0
3752,-3,2020-10-26,ag,cpe,25,33.0
3753,-90,2020-10-26,ag,cpe,405,694.0
3754,-60,2020-10-26,ag,cpe,386,686.0
3755,-30,2020-10-26,ag,cpe,287,573.0
3756,-20,2020-10-26,ag,cpe,202,421.0
3757,-15,2020-10-26,ag,cpe,144,289.0
3758,-10,2020-10-26,ag,cpe,101,195.0
3759,-7,2020-10-26,ag,cpe,56,148.0
3760,-6,2020-10-26,ag,cpe,39,98.0
3761,-5,2020-10-26,ag,cpe,21,47.0
3762,-90,2020-10-26,ag,cpe,411,355.0
3763,-60,2020-10-26,ag,cpe,392,349.0
3764,-30,2020-10-26,ag,cpe,291,226.0
3765,-20,2020-10-26,ag,cpe,228,161.0
3766,-15,2020-10-26,ag,cpe,169,112.0
3767,-10,2020-10-26,ag,cpe,101,76.0
3768,-7,2020-10-26,ag,cpe,57,36.0
3769,-6,2020-10-26,ag,cpe,57,36.0
3770,-5,2020-10-26,ag,cpe,38,22.0
3771,-3,2020-10-26,ag,cpe,17,11.0
3772,-2,2020-10-26,ag,cpe,17,11.0
3773,-90,2020-10-26,ag,cpe,481,654.0
3774,-60,2020-10-26,ag,cpe,462,641.0
3775,-30,2020-10-26,ag,cpe,375,511.0
3776,-20,2020-10-26,ag,cpe,299,358.0
3777,-15,2020-10-26,ag,cpe,253,282.0
3778,-10,2020-10-26,ag,cpe,211,231.0
3779,-7,2020-10-26,ag,cpe,179,180.0
3780,-6,2020-10-26,ag,cpe,152,148.0
3781,-5,2020-10-26,ag,cpe,129,123.0
3782,-3,2020-10-26,ag,cpe,81,73.0
3783,-2,2020-10-26,ag,cpe,55,54.0
3784,-1,2020-10-26,ag,cpe,28,34.0
3785,-90,2020-10-27,ag,cpe,513,591.0
3786,-60,2020-10-27,ag,cpe,495,580.0
3787,-30,2020-10-27,ag,cpe,396,517.0
3788,-20,2020-10-27,ag,cpe,317,464.0
3789,-15,2020-10-27,ag,cpe,273,420.0
3790,-10,2020-10-27,ag,cpe,205,326.0
3791,-7,2020-10-27,ag,cpe,152,249.0
3792,-6,2020-10-27,ag,cpe,124,207.0
3793,-5,2020-10-27,ag,cpe,93,163.0
3794,-3,2020-10-27,ag,cpe,28,67.0
3795,-90,2020-10-27,ag,cpe,506,765.0
3796,-60,2020-10-27,ag,cpe,488,759.0
3797,-30,2020-10-27,ag,cpe,389,675.0
